bd_swab_id,extraction_plate_id,qpcr_plate_id,result,average_copy_number,average_ct,average_zoospores,comments,standard,master_mix,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab
150614_08,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150614_09,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150614_10,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150614_11,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150614_12,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150614_13,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",7.31,36.23,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a01,dpw_041416_extractplate1_elute2,dpw_072516_panama_swabs_9,"p, p, p",2020.92,27.06,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a02,dpw_041416_extractplate1_elute2,dpw_072516_panama_swabs_9,"p, p, p",1157.47,28.21,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a03,dpw_041416_extractplate1_elute2,dpw_072516_panama_swabs_9,"p, p, p",2374.54,26.98,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a04,dpw_041416_extractplate1_elute2,dpw_072516_panama_swabs_9,"p, p, p",5529.88,25.53,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a05,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a06,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a07,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a08,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",3580.84,26.89,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a09,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_a10,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",375976.17,20.23,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j01,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",2105.17,27.66,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j02,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",6852.4,25.92,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j03,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",799.74,29.06,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j04,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j05,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",69189.66,22.88,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j06,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",2004.4,27.85,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j07,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, n",8.64,35.83,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j08,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"n, n, n",NA,NA,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150615_j09,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",4646.37,26.65,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a01,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",32.15,34.07,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a02,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",379205.86,20.15,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a03,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",512.3,29.75,NA,dna not diluted,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a04,dpw_041416_extractplate1_elute2,dpw_072616_panama_swabs_10,"p, p, p",1258.58,28.4,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a05,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a06,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a07,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_a08,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_m01,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",16729.6,25.07,6691840.62,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_m02,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",62.96,33.13,25183.52,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_m03,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",82.64,32.81,33054.94,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_m04,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",1411.08,28.66,564432.05,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_m05,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",149.29,31.97,59716.8,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150616_m06,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",25531.57,24.46,10212628.39,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_01,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",931.17,29.33,372466.76,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_02,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_03,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_04,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_05,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",6772.18,26.36,2708872.01,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_06,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",1504.55,28.53,601818.49,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_07,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, n, n",2,38.12,800.57,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_08,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",10.97,35.67,4388.84,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_09,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_10,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, n, n",3.26,37.41,1304.12,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_11,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, n, p",2.85,37.73,1140,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_12,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_13,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_14,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"p, p, p",109.85,32.33,43941.73,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_15,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_16,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_17,dpw_062216_extractplate2,dpw_070716_panama_swabs_4,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_18,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_19,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, p, n",2.08,38.49,831.07,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_20,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_21,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"p, p, p",232.35,31.55,92939.5,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_22,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_23,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_24,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, p",1.46,39.01,585.95,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_25,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_26,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_27,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150617_28,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, p, p",1.82,38.69,729.21,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_01,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_02,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_03,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_04,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_05,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, p, p",7.65,36.57,3058.63,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_06,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_07,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_08,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_09,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_10,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_11,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_12,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"p, p, p",94.35,32.88,37738.36,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_13,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_14,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"p, p, p",103.64,32.73,41456.33,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_15,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_16,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_17,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_18,dpw_062216_extractplate2,dpw_070816_panama_swabs_5,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_19,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_20,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_21,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150620_22,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_01,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"p, p, p",95.71,31.05,38284.98,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_02,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_03,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_04,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_05,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_06,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"p, p, p",189.88,30.2,75951.9,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_07,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_08,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"p, p, p",6.95,35.37,2778.29,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_09,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"p, n, n",8.68,36.47,3470.15,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_10,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_11,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_12,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, p, n",4,35.66,1601.36,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_13,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, p",1.54,37.05,614.45,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_14,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_15,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, p, n",2.3,36.47,919.36,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_16,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"p, p, p",6.05,35.11,2420.98,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_17,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_18,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_19,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_20,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_21,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"p, p, p",6.64,35.38,2657.77,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_22,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"p, n, n",1.69,36.91,677.92,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_23,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_24,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_25,dpw_062216_extractplate2,dpw_071816_panama_swabs_6,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_26,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_27,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, p, n",5.92,37.05,2368.26,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_28,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150621_29,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, p, p",7.76,36.68,3103.45,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_01,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_02,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_03,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_04,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_05,dpw_062216_extractplate2,dpw_071916_panama_swabs_7,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_06,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_07,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_08,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"p, p, p",211.54,31.58,84617.68,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_09,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_10,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"n, n, n",NA,NA,NA,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_11,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"p, p, p",32.77,34.6,13107.52,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_12,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"p, p, p",12.66,35.8,5062.98,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
150622_13,dpw_062416_extractplate3,dpw_072716_panama_swabs_11,"p, p, p",40.21,34.09,16082.61,NA,pisces,taqman,triplicate,quanstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
